0.01	0.724	0.827	0.849	0.769
0.02	0.779	0.845	0.852	0.834
0.03	0.78	0.865	0.873	0.836
0.04	0.795	0.883	0.892	0.863
0.05	0.83	0.888	0.893	0.868
0.06	0.833	0.895	0.914	0.879
0.07	0.846	0.903	0.916	0.894
0.08	0.865	0.904	0.917	0.901
0.09	0.866	0.913	0.924	0.903
0.1	0.879	0.924	0.93	0.907
0.11	0.89	0.933	0.937	0.917
0.12	0.891	0.942	0.938	0.94
0.13	0.916	0.943	0.939	0.951
0.14	0.92	0.945	0.942	0.952
0.15	0.92	0.954	0.942	0.962
0.16	0.926	0.963	0.952	0.968
0.17	0.93	0.967	0.959	0.97
0.18	0.932	0.969	0.959	0.972
0.19	0.952	0.97	0.961	0.973
0.2	0.959	0.971	0.977	0.974
0.21	0.966	0.976	0.982	0.977
0.22	0.985	0.982	0.984	0.98
0.23	0.987	0.983	0.985	0.985
0.24	0.992	0.989	0.993	0.987
0.25	1.004	0.992	1.002	0.992
0.26	1.008	0.996	1.012	0.994
0.27	1.009	1.003	1.017	1.002
0.28	1.012	1.009	1.018	1.003
0.29	1.018	1.042	1.024	1.01
0.3	1.034	1.044	1.029	1.01
0.31	1.035	1.053	1.031	1.011
0.32	1.036	1.055	1.038	1.019
0.33	1.039	1.067	1.04	1.023
0.34	1.04	1.075	1.041	1.024
0.35	1.042	1.078	1.049	1.028
0.36	1.043	1.087	1.051	1.029
0.37	1.046	1.092	1.059	1.029
0.38	1.053	1.098	1.066	1.029
0.39	1.056	1.111	1.068	1.031
0.4	1.057	1.112	1.069	1.04
0.41	1.059	1.112	1.07	1.046
0.42	1.065	1.113	1.073	1.047
0.43	1.065	1.133	1.083	1.049
0.44	1.073	1.136	1.087	1.05
0.45	1.074	1.14	1.089	1.052
0.46	1.079	1.153	1.09	1.06
0.47	1.081	1.156	1.091	1.061
0.48	1.082	1.176	1.114	1.063
0.49	1.085	1.192	1.123	1.066
0.5	1.11	1.197	1.126	1.068
0.51	1.121	1.204	1.149	1.07
0.52	1.128	1.217	1.164	1.07
0.53	1.135	1.222	1.173	1.072
0.54	1.136	1.231	1.179	1.073
0.55	1.136	1.245	1.213	1.074
0.56	1.137	1.276	1.22	1.074
0.57	1.143	1.31	1.232	1.076
0.58	1.147	1.325	1.233	1.079
0.59	1.151	1.377	1.244	1.08
0.6	1.187	1.384	1.285	1.081
0.61	1.201	1.433	1.286	1.086
0.62	1.202	1.446	1.321	1.086
0.63	1.206	1.502	1.321	1.087
0.64	1.21	1.595	1.333	1.096
0.65	1.243	1.638	1.338	1.098
0.66	1.247	1.671	1.346	1.109
0.67	1.253	1.801	1.351	1.111
0.68	1.279	1.807	1.448	1.118
0.69	1.281	1.819	1.45	1.119
0.7	1.33	1.841	1.57	1.125
0.71	1.334	1.969	1.645	1.125
0.72	1.349	1.974	1.691	1.14
0.73	1.408	2.059	1.763	1.153
0.74	1.452	2.179	1.908	1.172
0.75	1.494	2.216	1.938	1.176
0.76	1.501	2.253	1.955	1.188
0.77	1.554	2.31	1.969	1.195
0.78	1.638	2.363	2.084	1.199
0.79	1.672	2.509	2.112	1.206
0.8	1.689	2.575	2.136	1.209
0.81	1.744	2.676	2.143	1.209
0.82	1.817	2.761	2.174	1.224
0.83	1.837	2.788	2.177	1.226
0.84	1.84	2.814	2.181	1.235
0.85	1.928	2.899	2.222	1.244
0.86	2.024	3.107	2.224	1.266
0.87	2.11	3.421	2.27	1.273
0.88	2.343	3.423	2.318	1.277
0.89	2.372	3.558	2.462	1.289
0.9	2.434	3.778	2.512	1.301
0.91	2.515	4.162	2.628	1.328
0.92	2.677	4.717	2.761	1.344
0.93	3.319	5.306	2.989	1.39
0.94	4.12	5.814	3.01	1.444
0.95	4.202	7.828	3.311	1.467
0.96	4.495	8.048	3.842	1.499
0.97	8.981	12.058	4.136	1.628
0.98	11.303	12.222	6.456	1.638
0.99	13.323	12.258	11.666	5.314
1.0	13.739	13.2	12.506	12.518
