0.001	0.562	0.695	0.579	0.622
0.002	0.584	1.359	0.583	0.628
0.003	0.588	1.431	0.6	0.642
0.004	0.591	1.485	0.616	0.647
0.005	0.612	1.486	0.62	0.648
0.006	0.622	1.518	0.621	0.653
0.007	0.628	2.231	0.622	0.663
0.008	0.631	2.303	0.623	0.683
0.009	0.637	2.32	0.633	0.691
0.01	0.641	2.323	0.638	0.692
0.011	0.641	2.346	0.64	0.703
0.012	0.671	2.437	0.644	0.705
0.013	0.673	2.462	0.648	0.725
0.014	0.678	2.467	0.657	0.73
0.015	0.681	2.468	0.668	0.783
0.016	0.691	2.486	0.677	0.785
0.017	0.699	2.501	0.689	0.799
0.018	0.706	2.502	0.692	0.803
0.019	0.71	2.509	0.695	0.808
0.02	0.714	2.535	0.696	0.809
0.021	0.723	2.554	0.702	0.825
0.022	0.729	2.587	0.72	0.825
0.023	0.729	2.602	0.727	0.841
0.024	0.733	2.616	0.742	0.845
0.025	0.747	2.619	0.77	0.848
0.026	0.758	2.637	0.773	0.86
0.027	0.765	2.658	0.782	0.88
0.028	0.785	2.67	0.791	0.902
0.029	0.792	2.692	0.794	0.961
0.03	0.807	2.697	0.801	0.98
0.031	0.818	2.718	0.801	1.001
0.032	0.82	2.721	0.802	1.023
0.033	0.83	2.747	0.816	1.04
0.034	0.832	2.76	0.837	1.049
0.035	0.833	2.771	0.888	1.06
0.036	0.839	2.781	0.913	1.063
0.037	0.842	2.884	0.923	1.064
0.038	0.847	2.886	0.948	1.064
0.039	0.848	2.905	0.966	1.067
0.04	0.851	2.912	0.966	1.069
0.041	0.854	2.933	0.967	1.069
0.042	0.855	2.935	0.971	1.073
0.043	0.855	2.954	0.974	1.075
0.044	0.857	2.961	0.981	1.08
0.045	0.857	2.961	0.982	1.081
0.046	0.858	2.971	0.983	1.085
0.047	0.861	2.989	0.984	1.089
0.048	0.862	3.03	0.986	1.09
0.049	0.862	3.033	0.988	1.091
0.05	0.863	3.034	0.995	1.091
0.051	0.864	3.057	1.002	1.093
0.052	0.865	3.065	1.003	1.097
0.053	0.865	3.079	1.009	1.099
0.054	0.866	3.11	1.009	1.099
0.055	0.866	3.113	1.012	1.1
0.056	0.867	3.115	1.015	1.101
0.057	0.867	3.117	1.016	1.104
0.058	0.868	3.117	1.021	1.105
0.059	0.868	3.161	1.021	1.109
0.06	0.868	3.163	1.025	1.109
0.061	0.868	3.169	1.026	1.11
0.062	0.871	3.179	1.026	1.112
0.063	0.873	3.201	1.026	1.113
0.064	0.873	3.21	1.027	1.114
0.065	0.874	3.233	1.028	1.116
0.066	0.874	3.235	1.029	1.116
0.067	0.875	3.237	1.031	1.117
0.068	0.876	3.32	1.031	1.118
0.069	0.876	3.358	1.031	1.118
0.07	0.877	3.525	1.032	1.118
0.071	0.878	3.673	1.033	1.118
0.072	0.878	3.791	1.033	1.119
0.073	0.878	3.92	1.034	1.124
0.074	0.88	4.207	1.034	1.126
0.075	0.881	4.29	1.035	1.126
0.076	0.882	5.418	1.036	1.126
0.077	0.882	6.002	1.036	1.129
0.078	0.882	7.723	1.037	1.13
0.079	0.883	7.944	1.039	1.13
0.08	0.883	8.128	1.041	1.13
0.081	0.883	8.164	1.041	1.133
0.082	0.884	8.189	1.041	1.134
0.083	0.884	8.26	1.042	1.134
0.084	0.884	8.402	1.043	1.135
0.085	0.887	8.419	1.043	1.138
0.086	0.887	8.456	1.043	1.14
0.087	0.887	8.475	1.043	1.141
0.088	0.887	8.497	1.044	1.142
0.089	0.888	8.502	1.045	1.142
0.09	0.888	8.536	1.045	1.143
0.091	0.888	8.549	1.046	1.143
0.092	0.889	8.575	1.047	1.144
0.093	0.889	8.576	1.048	1.145
0.094	0.89	8.576	1.049	1.146
0.095	0.89	8.586	1.05	1.146
0.096	0.89	8.605	1.05	1.147
0.097	0.891	8.645	1.051	1.147
0.098	0.891	8.651	1.052	1.148
0.099	0.891	8.659	1.052	1.148
0.1	0.892	8.677	1.053	1.15
0.101	0.892	8.745	1.053	1.15
0.102	0.894	8.753	1.054	1.151
0.103	0.895	8.756	1.054	1.151
0.104	0.896	8.773	1.055	1.152
0.105	0.897	8.776	1.055	1.152
0.106	0.898	8.797	1.055	1.152
0.107	0.898	8.821	1.055	1.152
0.108	0.898	8.828	1.056	1.153
0.109	0.898	8.84	1.057	1.153
0.11	0.898	8.846	1.057	1.154
0.111	0.899	8.847	1.058	1.154
0.112	0.899	8.872	1.059	1.155
0.113	0.9	8.93	1.061	1.155
0.114	0.9	8.96	1.061	1.156
0.115	0.901	9.069	1.061	1.158
0.116	0.901	9.088	1.061	1.158
0.117	0.902	9.095	1.061	1.161
0.118	0.902	9.124	1.062	1.162
0.119	0.902	9.206	1.062	1.162
0.12	0.902	9.208	1.062	1.163
0.121	0.903	9.219	1.063	1.163
0.122	0.903	9.223	1.063	1.163
0.123	0.903	9.243	1.063	1.164
0.124	0.903	9.271	1.063	1.164
0.125	0.903	9.289	1.065	1.165
0.126	0.903	9.294	1.065	1.165
0.127	0.903	9.311	1.066	1.165
0.128	0.904	9.333	1.066	1.166
0.129	0.904	9.334	1.066	1.166
0.13	0.904	9.351	1.066	1.167
0.131	0.904	9.352	1.067	1.168
0.132	0.904	9.354	1.067	1.168
0.133	0.904	9.358	1.067	1.169
0.134	0.905	9.36	1.067	1.169
0.135	0.905	9.362	1.068	1.17
0.136	0.905	9.366	1.068	1.172
0.137	0.905	9.369	1.068	1.173
0.138	0.906	9.378	1.068	1.174
0.139	0.906	9.395	1.069	1.174
0.14	0.906	9.399	1.069	1.174
0.141	0.906	9.406	1.069	1.175
0.142	0.907	9.413	1.07	1.175
0.143	0.907	9.425	1.07	1.175
0.144	0.907	9.432	1.07	1.176
0.145	0.907	9.438	1.07	1.176
0.146	0.907	9.45	1.07	1.176
0.147	0.907	9.453	1.071	1.177
0.148	0.908	9.465	1.071	1.18
0.149	0.908	9.469	1.071	1.18
0.15	0.908	9.472	1.071	1.181
0.151	0.908	9.474	1.071	1.183
0.152	0.909	9.476	1.071	1.183
0.153	0.909	9.479	1.071	1.183
0.154	0.909	9.481	1.072	1.183
0.155	0.91	9.481	1.072	1.183
0.156	0.91	9.484	1.072	1.184
0.157	0.91	9.486	1.072	1.185
0.158	0.91	9.49	1.073	1.186
0.159	0.91	9.506	1.073	1.186
0.16	0.91	9.506	1.073	1.186
