0.176	0.849	182.127	89.768
0.177	0.853	182.13	89.806
0.178	0.855	182.152	89.868
0.179	0.855	182.193	89.868
0.18	0.856	182.235	89.885
0.181	0.857	182.259	89.886
0.182	0.857	182.357	89.889
0.183	0.858	182.391	89.889
0.184	0.858	182.495	89.896
0.185	0.858	182.54	89.933
0.186	0.859	182.591	89.956
0.187	0.86	182.598	90.002
0.188	0.861	182.681	90.006
0.189	0.862	182.688	90.015
0.19	0.863	182.738	90.053
0.191	0.864	182.743	90.058
0.192	0.865	182.808	90.073
0.193	0.866	182.845	90.081
0.194	0.867	182.877	90.083
0.195	0.867	182.923	90.085
0.196	0.867	182.93	90.1
0.197	0.869	183.028	90.146
0.198	0.869	183.094	90.178
0.199	0.87	183.157	90.2
0.2	0.871	183.202	90.2
0.201	0.871	183.212	90.203
0.202	0.871	183.282	90.252
0.203	0.872	183.378	90.257
0.204	0.872	183.422	90.261
0.205	0.873	183.444	90.267
0.206	0.873	183.458	90.271
0.207	0.873	183.48	90.278
0.208	0.873	183.492	90.288
0.209	0.873	183.6	90.29
0.21	0.874	183.612	90.292
0.211	0.874	183.65	90.295
0.212	0.875	183.687	90.314
0.213	0.875	183.704	90.331
0.214	0.876	183.758	90.362
0.215	0.876	183.795	90.384
0.216	0.876	183.798	90.389
0.217	0.876	183.852	90.394
0.218	0.876	183.862	90.438
0.219	0.877	183.906	90.459
0.22	0.878	183.93	90.467
0.221	0.878	183.943	90.478
0.222	0.878	184.049	90.487
0.223	0.878	184.051	90.493
0.224	0.878	184.065	90.519
0.225	0.879	184.089	90.521
0.226	0.879	184.124	90.539
0.227	0.879	184.258	90.559
0.228	0.879	184.328	90.607
0.229	0.88	184.341	90.628
0.23	0.88	184.377	90.631
0.231	0.881	184.418	90.635
0.232	0.881	184.521	90.637
0.233	0.881	184.521	90.68
0.234	0.881	184.585	90.709
0.235	0.881	184.588	90.71
0.236	0.882	184.639	90.713
0.237	0.882	184.68	90.719
0.238	0.882	184.683	90.724
0.239	0.882	184.687	90.754
0.24	0.883	184.711	90.76
0.241	0.883	184.759	90.761
0.242	0.883	184.773	90.783
0.243	0.883	184.808	90.822
0.244	0.883	184.898	90.84
0.245	0.883	184.949	90.854
0.246	0.883	184.96	90.861
0.247	0.883	184.961	90.862
0.248	0.883	185.022	90.864
0.249	0.884	185.038	90.868
0.25	0.884	185.07	90.883
0.251	0.884	185.083	90.903
0.252	0.884	185.098	90.907
0.253	0.885	185.137	90.956
0.254	0.885	185.141	90.959
0.255	0.886	185.178	90.968
0.256	0.886	185.264	90.995
0.257	0.887	185.266	91.012
0.258	0.887	185.277	91.035
0.259	0.887	185.312	91.041
0.26	0.888	185.345	91.045
0.261	0.888	185.347	91.071
0.262	0.889	185.458	91.096
0.263	0.889	185.466	91.131
0.264	0.889	185.468	91.143
0.265	0.889	185.507	91.144
0.266	0.889	185.659	91.15
0.267	0.89	185.675	91.174
0.268	0.89	185.68	91.196
0.269	0.89	185.689	91.197
0.27	0.89	185.704	91.199
0.271	0.89	185.707	91.202
0.272	0.891	185.752	91.212
0.273	0.891	185.757	91.221
0.274	0.892	185.792	91.239
0.275	0.892	185.961	91.256
0.276	0.893	186.054	91.256
0.277	0.894	186.073	91.258
0.278	0.894	186.136	91.298
0.279	0.895	186.16	91.3
0.28	0.895	186.204	91.304
0.281	0.896	186.221	91.313
0.282	0.896	186.249	91.367
0.283	0.896	186.387	91.401
0.284	0.896	186.446	91.405
0.285	0.896	186.447	91.419
0.286	0.897	186.459	91.425
0.287	0.897	186.478	91.428
0.288	0.897	186.488	91.445
0.289	0.897	186.513	91.461
0.29	0.898	186.534	91.461
0.291	0.898	186.536	91.486
0.292	0.898	186.543	91.5
0.293	0.899	186.605	91.508
0.294	0.899	186.671	91.509
0.295	0.9	186.693	91.53
0.296	0.9	186.699	91.536
0.297	0.9	186.7	91.582
0.298	0.901	186.72	91.582
0.299	0.901	186.836	91.607
0.3	0.901	186.895	91.617
0.301	0.901	186.918	91.65
0.302	0.902	187.022	91.707
0.303	0.903	187.08	91.709
0.304	0.903	187.091	91.715
0.305	0.904	187.116	91.741
0.306	0.904	187.121	91.743
0.307	0.905	187.128	91.759
0.308	0.905	187.132	91.766
0.309	0.905	187.168	91.775
0.31	0.906	187.173	91.798
0.311	0.906	187.187	91.811
0.312	0.906	187.374	91.839
0.313	0.907	187.421	91.845
0.314	0.907	187.443	91.845
0.315	0.907	187.501	91.851
0.316	0.907	187.519	91.859
0.317	0.907	187.538	91.87
0.318	0.908	187.554	91.87
0.319	0.909	187.554	91.876
0.32	0.91	187.592	91.891
0.321	0.91	187.661	91.904
0.322	0.91	187.704	91.906
0.323	0.91	187.732	91.912
0.324	0.911	187.807	91.914
0.325	0.911	187.888	91.92
0.326	0.911	187.897	91.953
0.327	0.911	187.939	91.995
0.328	0.913	187.989	91.999
0.329	0.916	187.998	92.03
0.33	0.916	188.017	92.091
0.331	0.916	188.15	92.094
0.332	0.916	188.153	92.094
0.333	0.916	188.256	92.098
0.334	0.917	188.281	92.103
0.335	0.917	188.334	92.103
0.336	0.917	188.437	92.131
0.337	0.917	188.494	92.177
0.338	0.918	188.536	92.203
0.339	0.918	188.577	92.207
0.34	0.921	188.637	92.215
0.341	0.921	188.642	92.237
0.342	0.922	188.734	92.273
0.343	0.922	188.915	92.305
0.344	0.923	188.945	92.31
0.345	0.923	189.022	92.326
0.346	0.923	189.104	92.336
0.347	0.924	189.255	92.348
0.348	0.924	189.337	92.353
0.349	0.924	189.355	92.354
0.35	0.925	189.414	92.369
0.351	0.925	189.426	92.371
0.352	0.925	189.557	92.372
0.353	0.926	189.601	92.374
0.354	0.926	189.676	92.376
0.355	0.926	189.685	92.377
0.356	0.927	190.109	92.379
0.357	0.927	191.45	92.394
0.358	0.927	191.515	92.395
0.359	0.928	191.535	92.398
0.36	0.928	191.689	92.398
0.361	0.929	191.75	92.4
0.362	0.929	192.285	92.411
0.363	0.93	192.301	92.412
0.364	0.931	192.525	92.443
0.365	0.931	192.794	92.444
0.366	0.931	192.882	92.452
0.367	0.931	193.07	92.471
0.368	0.932	193.121	92.496
0.369	0.934	193.17	92.505
0.37	0.934	193.269	92.513
0.371	0.934	193.292	92.536
0.372	0.935	193.301	92.54
0.373	0.935	193.408	92.569
0.374	0.935	193.499	92.582
0.375	0.936	193.812	92.585
0.376	0.936	193.917	92.595
0.377	0.936	193.933	92.61
0.378	0.936	194.017	92.632
0.379	0.937	194.023	92.682
0.38	0.938	194.055	92.705
0.381	0.939	194.071	92.719
0.382	0.939	194.109	92.721
0.383	0.94	194.144	92.725
0.384	0.941	194.282	92.734
0.385	0.941	194.338	92.741
0.386	0.942	194.367	92.748
0.387	0.943	194.394	92.755
0.388	0.943	194.422	92.758
0.389	0.944	194.431	92.759
0.39	0.944	194.529	92.769
0.391	0.945	194.83	92.784
0.392	0.945	194.841	92.791
0.393	0.946	194.86	92.806
0.394	0.948	194.92	92.812
0.395	0.948	195.01	92.815
0.396	0.949	195.043	92.817
0.397	0.95	195.077	92.829
0.398	0.952	195.123	92.839
0.399	0.952	195.208	92.842
0.4	0.954	195.232	92.854
0.401	0.954	195.324	92.864
0.402	0.955	195.415	92.894
0.403	0.955	195.522	92.918
0.404	0.956	195.658	92.922
0.405	0.956	195.809	92.922
0.406	0.957	196.075	92.952
0.407	0.958	196.104	92.959
0.408	0.959	196.135	92.959
0.409	0.959	196.181	92.961
0.41	0.959	196.185	92.974
0.411	0.96	196.571	92.998
0.412	0.96	196.626	93.018
0.413	0.96	196.718	93.025
0.414	0.961	196.763	93.044
0.415	0.963	196.791	93.051
0.416	0.963	196.809	93.079
0.417	0.964	196.845	93.087
0.418	0.964	196.88	93.105
0.419	0.965	196.92	93.114
0.42	0.965	196.925	93.129
0.421	0.965	197.055	93.131
0.422	0.966	197.104	93.143
0.423	0.967	197.118	93.145
0.424	0.968	197.155	93.148
0.425	0.968	197.167	93.163
0.426	0.97	197.168	93.166
0.427	0.97	197.168	93.17
0.428	0.97	197.231	93.17
0.429	0.971	197.332	93.194
0.43	0.972	197.337	93.204
0.431	0.972	197.339	93.209
0.432	0.973	197.406	93.211
0.433	0.973	197.469	93.213
0.434	0.973	197.568	93.232
0.435	0.974	197.662	93.266
0.436	0.974	197.725	93.277
0.437	0.974	197.776	93.288
0.438	0.974	197.788	93.291
0.439	0.974	197.834	93.301
0.44	0.975	197.915	93.304
0.441	0.975	197.916	93.319
0.442	0.975	198.05	93.331
0.443	0.975	198.103	93.383
0.444	0.975	198.128	93.384
0.445	0.975	198.203	93.391
0.446	0.976	198.254	93.41
0.447	0.978	198.266	93.422
0.448	0.978	198.276	93.442
0.449	0.978	198.322	93.48
0.45	0.979	198.351	93.505
0.451	0.979	198.363	93.517
0.452	0.979	198.46	93.529
0.453	0.979	198.469	93.548
0.454	0.98	198.475	93.574
0.455	0.98	198.513	93.583
0.456	0.98	198.528	93.585
0.457	0.981	198.535	93.593
0.458	0.981	198.582	93.599
0.459	0.982	198.594	93.634
0.46	0.982	198.6	93.634
0.461	0.982	198.701	93.64
0.462	0.983	198.734	93.648
0.463	0.983	198.78	93.657
0.464	0.983	198.825	93.681
0.465	0.983	198.931	93.696
0.466	0.984	198.953	93.711
0.467	0.984	199.041	93.711
0.468	0.984	199.043	93.726
0.469	0.984	199.05	93.73
0.47	0.985	199.111	93.751
0.471	0.985	199.152	93.768
0.472	0.985	199.156	93.772
0.473	0.985	199.223	93.781
0.474	0.986	199.233	93.804
0.475	0.986	199.247	93.811
0.476	0.986	199.267	93.853
0.477	0.987	199.432	93.866
0.478	0.988	199.447	93.876
0.479	0.988	199.452	93.894
0.48	0.988	199.515	93.9
0.481	0.989	199.532	93.916
0.482	0.989	199.533	93.92
0.483	0.99	199.54	93.954
0.484	0.99	199.773	93.955
0.485	0.99	199.9	93.958
0.486	0.99	199.938	93.996
0.487	0.99	200.004	93.999
0.488	0.99	200.044	94.028
0.489	0.991	200.072	94.043
0.49	0.991	200.161	94.056
0.491	0.991	200.192	94.066
0.492	0.992	200.281	94.076
0.493	0.992	200.289	94.091
0.494	0.992	200.519	94.091
0.495	0.992	200.822	94.101
0.496	0.992	200.937	94.113
0.497	0.993	200.959	94.123
0.498	0.993	201.095	94.127
0.499	0.993	201.131	94.139
0.5	0.994	201.142	94.15
0.501	0.995	201.203	94.161
0.502	0.996	201.268	94.168
0.503	0.996	201.272	94.202
0.504	0.996	201.345	94.207
0.505	0.996	201.415	94.21
0.506	0.996	201.477	94.211
0.507	0.997	201.538	94.217
0.508	0.997	201.551	94.268
0.509	0.997	201.661	94.29
0.51	0.998	201.714	94.293
0.511	0.998	201.752	94.295
0.512	0.998	201.758	94.298
0.513	0.998	201.858	94.307
0.514	0.999	201.893	94.313
0.515	0.999	201.894	94.321
0.516	1.0	201.922	94.322
0.517	1.0	201.935	94.342
0.518	1.0	202.014	94.363
0.519	1.0	202.153	94.363
0.52	1.0	202.242	94.372
0.521	1.001	202.302	94.377
0.522	1.001	202.313	94.389
0.523	1.001	202.326	94.39
0.524	1.001	202.363	94.399
0.525	1.002	202.393	94.455
0.526	1.003	202.45	94.463
0.527	1.004	202.546	94.465
0.528	1.005	202.547	94.465
0.529	1.005	202.582	94.47
0.53	1.006	202.614	94.471
0.531	1.006	202.641	94.491
0.532	1.007	202.717	94.496
0.533	1.007	202.728	94.511
0.534	1.007	202.812	94.512
0.535	1.008	202.833	94.523
0.536	1.008	202.882	94.539
0.537	1.008	202.916	94.545
0.538	1.009	202.97	94.553
0.539	1.009	203.043	94.555
0.54	1.009	203.292	94.584
0.541	1.01	203.299	94.587
0.542	1.011	203.347	94.628
0.543	1.011	203.511	94.641
0.544	1.011	203.582	94.661
0.545	1.012	203.628	94.67
0.546	1.012	203.644	94.715
0.547	1.013	203.661	94.716
0.548	1.013	203.689	94.721
0.549	1.013	203.691	94.77
0.55	1.013	203.728	94.777
0.551	1.014	203.768	94.785
0.552	1.015	203.792	94.791
0.553	1.015	203.873	94.794
0.554	1.015	203.978	94.795
0.555	1.015	203.984	94.812
0.556	1.015	204.071	94.829
0.557	1.015	204.079	94.829
0.558	1.016	204.178	94.834
0.559	1.016	204.223	94.888
0.56	1.016	204.329	94.896
0.561	1.016	204.359	94.919
0.562	1.016	204.367	95.009
0.563	1.016	204.436	95.012
0.564	1.017	204.439	95.03
0.565	1.018	204.554	95.037
0.566	1.019	204.606	95.056
0.567	1.019	204.643	95.488
0.568	1.019	204.666	95.505
0.569	1.019	204.731	95.681
0.57	1.02	204.748	96.404
0.571	1.02	204.81	96.433
0.572	1.02	204.871	97.253
0.573	1.02	204.885	97.462
0.574	1.02	204.903	97.752
0.575	1.021	204.914	97.97
0.576	1.021	204.961	98.951
0.577	1.021	204.992	99.151
0.578	1.021	204.995	99.425
0.579	1.022	205.003	102.26
0.58	1.022	205.061	102.287
0.581	1.022	205.063	102.746
0.582	1.022	205.134	102.79
0.583	1.023	205.143	102.843
0.584	1.023	205.174	102.876
0.585	1.023	205.271	103.003
0.586	1.023	205.342	103.032
0.587	1.023	205.384	103.067
0.588	1.024	205.396	103.071
0.589	1.024	205.427	103.113
0.59	1.024	205.5	103.146
0.591	1.024	205.509	103.181
0.592	1.024	205.559	103.184
0.593	1.025	205.618	103.192
0.594	1.025	205.672	103.262
0.595	1.025	205.697	103.275
0.596	1.025	205.73	103.32
0.597	1.025	205.768	103.33
0.598	1.025	205.792	103.344
0.599	1.026	206.007	103.349
0.6	1.026	206.069	103.355
0.601	1.026	206.243	103.379
0.602	1.027	206.27	103.41
0.603	1.027	206.339	103.422
0.604	1.027	206.345	103.426
0.605	1.027	206.363	103.449
0.606	1.027	206.383	103.455
0.607	1.028	206.413	103.462
0.608	1.028	206.428	103.482
0.609	1.028	206.503	103.487
0.61	1.028	206.532	103.513
0.611	1.028	206.594	103.544
0.612	1.029	206.607	103.553
0.613	1.029	206.693	103.571
0.614	1.029	206.708	103.576
0.615	1.029	206.748	103.576
0.616	1.03	206.772	103.593
0.617	1.031	206.773	103.604
0.618	1.031	206.778	103.631
0.619	1.031	206.793	103.633
0.62	1.031	206.857	103.634
0.621	1.032	206.864	103.642
0.622	1.032	206.865	103.663
0.623	1.033	206.873	103.689
0.624	1.033	206.909	103.714
0.625	1.033	206.926	103.726
0.626	1.033	206.981	103.736
0.627	1.033	207.081	103.737
0.628	1.034	207.164	103.751
0.629	1.034	207.167	103.782
0.63	1.034	207.176	103.801
0.631	1.034	207.195	103.821
0.632	1.034	207.222	103.825
0.633	1.035	207.228	103.855
0.634	1.035	207.255	103.873
0.635	1.035	207.279	103.882
0.636	1.035	207.289	103.889
0.637	1.035	207.31	103.891
0.638	1.035	207.322	103.9
0.639	1.036	207.35	103.915
0.64	1.036	207.461	103.938
0.641	1.036	207.499	103.94
0.642	1.037	207.525	103.983
0.643	1.037	207.53	103.987
0.644	1.037	207.535	104.012
0.645	1.037	207.6	104.053
0.646	1.037	207.643	104.053
0.647	1.037	207.661	104.063
0.648	1.037	207.701	104.067
0.649	1.037	207.702	104.095
0.65	1.038	207.801	104.114
0.651	1.038	207.81	104.133
0.652	1.039	207.823	104.16
0.653	1.039	207.847	104.183
0.654	1.04	207.907	104.189
0.655	1.04	207.931	104.213
0.656	1.04	207.955	104.26
0.657	1.04	207.977	104.263
0.658	1.04	207.997	104.266
0.659	1.041	208.132	104.269
0.66	1.041	208.141	104.295
0.661	1.041	208.144	104.297
0.662	1.041	208.197	104.297
0.663	1.042	208.199	104.305
0.664	1.042	208.205	104.317
0.665	1.043	208.248	104.356
0.666	1.043	208.252	104.356
0.667	1.043	208.255	104.371
0.668	1.043	208.306	104.385
0.669	1.043	208.325	104.401
0.67	1.043	208.335	104.407
0.671	1.043	208.351	104.42
0.672	1.043	208.354	104.483
0.673	1.044	208.364	104.488
0.674	1.044	208.386	104.504
0.675	1.045	208.392	104.511
0.676	1.045	208.398	104.522
0.677	1.045	208.402	104.534
0.678	1.046	208.411	104.556
0.679	1.046	208.429	104.556
0.68	1.046	208.472	104.585
0.681	1.047	208.475	104.605
0.682	1.047	208.481	104.619
0.683	1.047	208.489	104.636
0.684	1.048	208.518	104.664
0.685	1.048	208.532	104.674
0.686	1.048	208.566	104.678
0.687	1.049	208.628	104.701
0.688	1.049	208.696	104.703
0.689	1.049	208.696	104.705
0.69	1.05	208.713	104.718
0.691	1.051	208.795	104.723
0.692	1.051	208.801	104.729
0.693	1.052	208.907	104.75
0.694	1.052	208.918	104.766
0.695	1.052	208.967	104.787
0.696	1.053	209.039	104.808
0.697	1.053	209.093	104.819
0.698	1.053	209.12	104.819
0.699	1.053	209.121	104.832
0.7	1.053	209.123	104.836
0.701	1.053	209.268	104.839
0.702	1.054	209.27	104.841
0.703	1.054	209.315	104.897
0.704	1.054	209.378	104.965
0.705	1.054	209.473	104.977
0.706	1.055	209.477	105.0
0.707	1.055	209.493	105.004
0.708	1.055	209.497	105.009
0.709	1.055	209.519	105.019
0.71	1.055	209.525	105.039
0.711	1.056	209.531	105.042
0.712	1.056	209.551	105.048
0.713	1.056	209.562	105.062
0.714	1.056	209.563	105.071
0.715	1.056	209.564	105.093
0.716	1.057	209.571	105.119
0.717	1.057	209.591	105.138
0.718	1.058	209.594	105.142
0.719	1.058	209.613	105.144
0.72	1.058	209.643	105.17
0.721	1.059	209.659	105.184
0.722	1.059	209.68	105.196
0.723	1.059	209.727	105.207
0.724	1.06	209.761	105.228
0.725	1.06	209.778	105.309
0.726	1.06	209.803	105.309
0.727	1.06	209.809	105.315
0.728	1.061	209.819	105.329
0.729	1.061	209.829	105.33
0.73	1.061	209.83	105.385
0.731	1.061	209.86	105.391
0.732	1.062	209.886	105.393
0.733	1.062	209.892	105.418
0.734	1.062	209.916	105.435
0.735	1.062	209.92	105.457
0.736	1.062	209.921	105.497
0.737	1.063	209.937	105.504
0.738	1.064	209.957	105.514
0.739	1.064	209.962	105.546
0.74	1.064	209.985	105.549
0.741	1.064	210.045	105.56
0.742	1.064	210.073	105.578
0.743	1.064	210.101	105.593
0.744	1.065	210.149	105.605
0.745	1.065	210.15	105.617
0.746	1.065	210.161	105.629
0.747	1.065	210.174	105.629
0.748	1.065	210.249	105.639
0.749	1.065	210.278	105.666
0.75	1.065	210.282	105.666
0.751	1.066	210.299	105.667
0.752	1.066	210.303	105.671
0.753	1.066	210.314	105.683
0.754	1.066	210.324	105.692
0.755	1.067	210.325	105.767
0.756	1.067	210.394	105.77
0.757	1.067	210.407	105.807
0.758	1.067	210.413	105.928
0.759	1.067	210.491	105.964
0.76	1.067	210.537	105.968
0.761	1.067	210.556	105.992
0.762	1.067	210.641	106.012
0.763	1.068	210.663	106.014
0.764	1.068	210.682	106.021
0.765	1.068	210.807	106.028
0.766	1.068	210.879	106.041
0.767	1.068	210.903	106.054
0.768	1.068	210.939	106.057
0.769	1.069	210.996	106.064
0.77	1.069	211.034	106.076
0.771	1.069	211.036	106.123
0.772	1.07	211.043	106.143
0.773	1.07	211.06	106.143
0.774	1.07	211.076	106.178
0.775	1.071	211.12	106.2
0.776	1.071	211.154	106.2
0.777	1.071	211.17	106.21
0.778	1.071	211.206	106.298
0.779	1.071	211.215	106.301
0.78	1.072	211.218	106.321
0.781	1.072	211.221	106.325
0.782	1.072	211.349	106.337
0.783	1.073	211.379	106.337
0.784	1.073	211.41	106.393
0.785	1.073	211.412	106.434
0.786	1.074	211.42	106.442
0.787	1.074	211.431	106.444
0.788	1.074	211.483	106.474
0.789	1.074	211.496	106.488
0.79	1.075	211.542	106.49
0.791	1.075	211.584	106.493
0.792	1.075	211.596	106.517
0.793	1.076	211.614	106.519
0.794	1.076	211.62	106.538
0.795	1.076	211.676	106.554
0.796	1.076	211.707	106.601
0.797	1.076	211.707	106.665
0.798	1.076	211.749	106.68
0.799	1.077	211.75	106.695
0.8	1.077	211.792	106.727
0.801	1.077	212.026	106.745
0.802	1.077	212.106	106.787
0.803	1.078	212.14	106.798
0.804	1.078	212.179	106.815
0.805	1.078	212.217	106.826
0.806	1.079	212.271	106.839
0.807	1.079	212.311	106.84
0.808	1.08	212.331	106.859
0.809	1.08	212.382	106.872
0.81	1.081	212.431	106.878
0.811	1.081	212.52	106.896
0.812	1.082	212.571	106.896
0.813	1.082	212.576	106.905
0.814	1.083	212.612	106.989
0.815	1.083	212.63	106.995
0.816	1.083	212.64	107.051
0.817	1.083	212.687	107.114
0.818	1.083	212.718	107.145
0.819	1.083	212.736	107.154
0.82	1.083	212.742	107.232
0.821	1.084	212.789	107.245
0.822	1.084	212.798	107.264
0.823	1.084	212.864	107.276
0.824	1.085	212.869	107.283
0.825	1.085	212.911	107.327
0.826	1.085	212.933	107.339
0.827	1.085	212.933	107.355
0.828	1.086	212.954	107.358
0.829	1.087	212.966	107.403
0.83	1.087	212.967	107.408
0.831	1.088	213.008	107.431
0.832	1.088	213.05	107.447
0.833	1.088	213.168	107.448
0.834	1.088	213.246	107.496
0.835	1.089	213.304	107.497
0.836	1.089	213.348	107.511
0.837	1.089	213.354	107.516
0.838	1.089	213.379	107.537
0.839	1.09	213.384	107.599
0.84	1.091	213.387	107.634
0.841	1.092	213.4	107.649
0.842	1.093	213.502	107.65
0.843	1.093	213.519	107.769
0.844	1.093	213.524	107.821
0.845	1.094	213.526	107.87
0.846	1.094	213.534	107.888
0.847	1.095	213.618	107.9
0.848	1.095	213.647	107.906
0.849	1.096	213.667	107.911
0.85	1.096	213.798	107.913
0.851	1.097	213.849	107.953
0.852	1.097	213.918	108.008
0.853	1.097	213.927	108.012
0.854	1.098	214.022	108.029
0.855	1.098	214.04	108.036
0.856	1.098	214.085	108.045
0.857	1.098	214.293	108.114
0.858	1.099	214.298	108.231
0.859	1.099	214.333	108.329
0.86	1.1	214.399	108.359
0.861	1.1	214.432	108.373
0.862	1.1	214.453	108.392
0.863	1.1	214.478	108.392
0.864	1.101	214.493	108.402
0.865	1.101	214.577	108.412
0.866	1.101	214.593	108.434
0.867	1.102	214.833	108.449
0.868	1.102	214.898	108.455
0.869	1.103	214.909	108.469
0.87	1.103	214.961	108.481
0.871	1.103	214.991	108.51
0.872	1.105	215.042	108.622
0.873	1.106	215.057	108.655
0.874	1.107	215.06	108.665
