"disjoint edge"            2.609
"loop free"                     1.347
"blackhole"                0.369


"Round 47"                      "Time (ms)"
"forwarding graph"       8.973
"disjoint edge"            2.019
"loop free"                     0.799
"blackhole"                0.442


"Round 48"                      "Time (ms)"
"forwarding graph"       9.574
"disjoint edge"            2.755
"loop free"                     0.921
"blackhole"                0.323


"Round 49"                      "Time (ms)"
"forwarding graph"       9.987
"disjoint edge"            3.024
"loop free"                     0.939
"blackhole"                0.322


"Round 50"                      "Time (ms)"
"forwarding graph"       8.861
"disjoint edge"            2.562
"loop free"                     1.0
"blackhole"                0.345


"Round 51"                      "Time (ms)"
"forwarding graph"       9.883
"disjoint edge"            3.131
"loop free"                     0.968
"blackhole"                0.365


"Round 52"                      "Time (ms)"
"forwarding graph"       9.802
"disjoint edge"            2.414
"loop free"                     0.986
"blackhole"                0.367


"Round 53"                      "Time (ms)"
"forwarding graph"       8.937
"disjoint edge"            1.961
"loop free"                     0.892
"blackhole"                0.362


"Round 54"                      "Time (ms)"
"forwarding graph"       9.662
"disjoint edge"            3.608
"loop free"                     1.012
"blackhole"                0.379


"Round 55"                      "Time (ms)"
"forwarding graph"       9.993
"disjoint edge"            3.618
"loop free"                     1.594
"blackhole"                0.353


"Round 56"                      "Time (ms)"
"forwarding graph"       9.273
"disjoint edge"            2.493
"loop free"                     0.917
"blackhole"                0.343


"Round 57"                      "Time (ms)"
"forwarding graph"       9.859
"disjoint edge"            2.796
"loop free"                     1.24
"blackhole"                0.35


"Round 58"                      "Time (ms)"
"forwarding graph"       9.434
"disjoint edge"            2.409
"loop free"                     0.888
"blackhole"                0.54


"Round 59"                      "Time (ms)"
"forwarding graph"       9.405
"disjoint edge"            2.157
"loop free"                     0.886
"blackhole"                0.295


"Round 60"                      "Time (ms)"
"forwarding graph"       9.454
"disjoint edge"            2.534
"loop free"                     0.964
"blackhole"                0.386


"Round 61"                      "Time (ms)"
"forwarding graph"       8.765
"disjoint edge"            2.285
"loop free"                     0.467
"blackhole"                0.32


"Round 62"                      "Time (ms)"
"forwarding graph"       8.919
"disjoint edge"            3.209
"loop free"                     0.979
"blackhole"                0.383


"Round 63"                      "Time (ms)"
"forwarding graph"       8.824
"disjoint edge"            2.606
"loop free"                     0.506
"blackhole"                0.519


"Round 64"                      "Time (ms)"
"forwarding graph"       9.293
"disjoint edge"            2.191
"loop free"                     0.986
"blackhole"                0.358


"Round 65"                      "Time (ms)"
"forwarding graph"       10.495
"disjoint edge"            2.948
"loop free"                     1.448
"blackhole"                0.394


"Round 66"                      "Time (ms)"
"forwarding graph"       10.3
"disjoint edge"            3.265
"loop free"                     1.422
"blackhole"                0.323


"Round 67"                      "Time (ms)"
"forwarding graph"       10.211
"disjoint edge"            2.42
"loop free"                     0.941
"blackhole"                0.345


"Round 68"                      "Time (ms)"
"forwarding graph"       9.567
"disjoint edge"            1.932
"loop free"                     0.758
"blackhole"                0.323


"Round 69"                      "Time (ms)"
"forwarding graph"       2.098
"disjoint edge"            3.295
"loop free"                     0.997
"blackhole"                0.31


"Round 70"                      "Time (ms)"
"forwarding graph"       9.607
"disjoint edge"            2.503
"loop free"                     0.866
"blackhole"                0.316


"Round 71"                      "Time (ms)"
"forwarding graph"       9.361
"disjoint edge"            2.082
"loop free"                     0.936
"blackhole"                0.306


"Round 72"                      "Time (ms)"
"forwarding graph"       10.755
"disjoint edge"            2.816
"loop free"                     0.964
"blackhole"                0.462


"Round 73"                      "Time (ms)"
"forwarding graph"       9.053
"disjoint edge"            3.063
"loop free"                     1.101
"blackhole"                0.356


"Round 74"                      "Time (ms)"
"forwarding graph"       9.34
"disjoint edge"            2.48
"loop free"                     0.891
"blackhole"                0.373


"Round 75"                      "Time (ms)"
"forwarding graph"       9.227
"disjoint edge"            2.885
"loop free"                     0.862
"blackhole"                0.344


"Round 76"                      "Time (ms)"
"forwarding graph"       9.314
"disjoint edge"            2.324
"loop free"                     0.952
"blackhole"                0.408


"Round 77"                      "Time (ms)"
"forwarding graph"       9.544
"disjoint edge"            3.163
"loop free"                     0.816
"blackhole"                0.355


"Round 78"                      "Time (ms)"
"forwarding graph"       8.159
"disjoint edge"            2.536
"loop free"                     0.402
"blackhole"                0.348


"Round 79"                      "Time (ms)"
"forwarding graph"       9.478
"disjoint edge"            2.887
"loop free"                     1.671
"blackhole"                0.505


"Round 80"                      "Time (ms)"
"forwarding graph"       9.194
"disjoint edge"            3.292
"loop free"                     0.889
"blackhole"                0.343


"Round 81"                      "Time (ms)"
"forwarding graph"       9.603
"disjoint edge"            2.433
"loop free"                     0.862
"blackhole"                0.31


"Round 82"                      "Time (ms)"
"forwarding graph"       9.87
"disjoint edge"            3.082
"loop free"                     0.995
"blackhole"                0.381


"Round 83"                      "Time (ms)"
"forwarding graph"       9.009
"disjoint edge"            2.518
"loop free"                     0.929
"blackhole"                0.352


"Round 84"                      "Time (ms)"
"forwarding graph"       8.671
"disjoint edge"            2.858
"loop free"                     0.797
"blackhole"                0.375


"Round 85"                      "Time (ms)"
"forwarding graph"       9.205
"disjoint edge"            3.482
"loop free"                     0.993
"blackhole"                0.474


"Round 86"                      "Time (ms)"
"forwarding graph"       9.334
"disjoint edge"            3.655
"loop free"                     0.98
"blackhole"                0.39


"Round 87"                      "Time (ms)"
"forwarding graph"       1.68
"disjoint edge"            2.357
"loop free"                     0.927
"blackhole"                0.358


"Round 88"                      "Time (ms)"
"forwarding graph"       9.178
"disjoint edge"            2.454
"loop free"                     0.858
"blackhole"                0.3


"Round 89"                      "Time (ms)"
"forwarding graph"       9.321
"disjoint edge"            2.523
"loop free"                     0.925
"blackhole"                0.379


"Round 90"                      "Time (ms)"
"forwarding graph"       9.917
"disjoint edge"            2.054
"loop free"                     0.828
"blackhole"                0.359


"Round 91"                      "Time (ms)"
"forwarding graph"       9.261
"disjoint edge"            3.314
"loop free"                     0.94
"blackhole"                0.399


"Round 92"                      "Time (ms)"
"forwarding graph"       9.775
"disjoint edge"            3.119
"loop free"                     0.957
"blackhole"                0.382


"Round 93"                      "Time (ms)"
"forwarding graph"       9.264
"disjoint edge"            2.921
"loop free"                     0.931
"blackhole"                0.367


"Round 94"                      "Time (ms)"
"forwarding graph"       9.254
"disjoint edge"            2.431
"loop free"                     0.859
"blackhole"                0.356


"Round 95"                      "Time (ms)"
"forwarding graph"       10.14
"disjoint edge"            2.853
"loop free"                     0.952
"blackhole"                0.366


"Round 96"                      "Time (ms)"
"forwarding graph"       1.467
"disjoint edge"            2.46
"loop free"                     0.831
"blackhole"                0.338


"Round 97"                      "Time (ms)"
"forwarding graph"       9.219
"disjoint edge"            3.556
"loop free"                     0.864
"blackhole"                0.365


"Round 98"                      "Time (ms)"
"forwarding graph"       8.664
"disjoint edge"            2.674
"loop free"                     0.919
"blackhole"                0.361


"Round 99"                      "Time (ms)"
"forwarding graph"       8.875
"disjoint edge"            2.794
"loop free"                     0.957
"blackhole"                0.353


"Round 100"                      "Time (ms)"
"forwarding graph"       9.097
"disjoint edge"            1.777
"loop free"                     0.852
"blackhole"                0.329


"Round 101"                      "Time (ms)"
"forwarding graph"       10.401
"disjoint edge"            2.92
"loop free"                     0.956
"blackhole"                0.322


"Round 102"                      "Time (ms)"
"forwarding graph"       9.175
"disjoint edge"            2.672
"loop free"                     0.883
"blackhole"                0.338


"Round 103"                      "Time (ms)"
"forwarding graph"       8.753
"disjoint edge"            2.175
"loop free"                     0.929
"blackhole"                0.393


"Round 104"                      "Time (ms)"
"forwarding graph"       9.667
"disjoint edge"            2.469
"loop free"                     0.948
"blackhole"                0.365


"Round 105"                      "Time (ms)"
"forwarding graph"       9.176
"disjoint edge"            2.967
"loop free"                     1.006
"blackhole"                0.402


"Round 106"                      "Time (ms)"
"forwarding graph"       9.441
"disjoint edge"            2.615
"loop free"                     0.928
"blackhole"                0.295


"Round 107"                      "Time (ms)"
"forwarding graph"       9.06
"disjoint edge"            2.751
"loop free"                     1.286
"blackhole"                0.579


"Round 108"                      "Time (ms)"
"forwarding graph"       8.759
"disjoint edge"            3.148
"loop free"                     0.851
"blackhole"                0.463


"Round 109"                      "Time (ms)"
"forwarding graph"       8.592
"disjoint edge"            3.06
"loop free"                     1.435
"blackhole"                0.898


"Round 110"                      "Time (ms)"
"forwarding graph"       1.588
"disjoint edge"            2.437
"loop free"                     0.948
"blackhole"                0.424


"Round 111"                      "Time (ms)"
"forwarding graph"       9.254
"disjoint edge"            2.782
"loop free"                     0.985
"blackhole"                0.347


"Round 112"                      "Time (ms)"
"forwarding graph"       9.211
"disjoint edge"            2.075
"loop free"                     0.849
"blackhole"                0.296


"Round 113"                      "Time (ms)"
"forwarding graph"       9.99
"disjoint edge"            2.577
"loop free"                     0.959
"blackhole"                0.361


"Round 114"                      "Time (ms)"
"forwarding graph"       14.122
"disjoint edge"            14.04
"loop free"                     1.505
"blackhole"                0.459


"Round 115"                      "Time (ms)"
"forwarding graph"       9.944
"disjoint edge"            2.143
"loop free"                     0.887
"blackhole"                0.36


"Round 116"                      "Time (ms)"
"forwarding graph"       9.586
"disjoint edge"            2.907
"loop free"                     0.975
"blackhole"                0.389


"Round 117"                      "Time (ms)"
"forwarding graph"       9.704
"disjoint edge"            3.177
"loop free"                     1.358
"blackhole"                0.379


"Round 118"                      "Time (ms)"
"forwarding graph"       9.536
"disjoint edge"            2.92
"loop free"                     1.349
"blackhole"                0.379


"Round 119"                      "Time (ms)"
"forwarding graph"       9.929
"disjoint edge"            2.835
"loop free"                     0.992
"blackhole"                0.389


"Round 120"                      "Time (ms)"
"forwarding graph"       10.338
"disjoint edge"            2.598
"loop free"                     0.919
"blackhole"                0.501


"Round 121"                      "Time (ms)"
"forwarding graph"       11.056
"disjoint edge"            2.709
"loop free"                     0.984
"blackhole"                0.439


"Round 122"                      "Time (ms)"
"forwarding graph"       8.856
"disjoint edge"            2.648
"loop free"                     0.84
"blackhole"                0.353


"Round 123"                      "Time (ms)"
"forwarding graph"       9.16
"disjoint edge"            3.242
"loop free"                     1.377
"blackhole"                0.367


"Round 124"                      "Time (ms)"
"forwarding graph"       9.308
"disjoint edge"            3.64
"loop free"                     1.0
"blackhole"                0.345


"Round 125"                      "Time (ms)"
"forwarding graph"       1.549
"disjoint edge"            2.177
"loop free"                     0.853
"blackhole"                0.314


"Round 126"                      "Time (ms)"
"forwarding graph"       10.371
"disjoint edge"            2.088
"loop free"                     1.45
"blackhole"                0.55


"Round 127"                      "Time (ms)"
"forwarding graph"       8.612
"disjoint edge"            1.904
"loop free"                     0.874
"blackhole"                0.333


"Round 128"                      "Time (ms)"
"forwarding graph"       1.66
"disjoint edge"            1.914
"loop free"                     0.887
"blackhole"                0.37


"Round 129"                      "Time (ms)"
"forwarding graph"       9.357
"disjoint edge"            3.823
"loop free"                     0.989
"blackhole"                0.357


"Round 130"                      "Time (ms)"
"forwarding graph"       9.365
"disjoint edge"            2.61
"loop free"                     0.907
"blackhole"                0.349


"Round 131"                      "Time (ms)"
"forwarding graph"       8.831
"disjoint edge"            2.117
"loop free"                     0.943
"blackhole"                0.364


"Round 132"                      "Time (ms)"
"forwarding graph"       9.348
"disjoint edge"            3.509
"loop free"                     1.487
"blackhole"                0.456


"Round 133"                      "Time (ms)"
"forwarding graph"       9.669
"disjoint edge"            2.774
"loop free"                     0.995
"blackhole"                0.384


"Round 134"                      "Time (ms)"
"forwarding graph"       9.193
"disjoint edge"            4.411
"loop free"                     0.856
"blackhole"                0.369


"Round 135"                      "Time (ms)"
"forwarding graph"       9.365
"disjoint edge"            2.218
"loop free"                     0.923
"blackhole"                0.302


"Round 136"                      "Time (ms)"
"forwarding graph"       9.088
"disjoint edge"            2.888
"loop free"                     1.497
"blackhole"                0.561


"Round 137"                      "Time (ms)"
"forwarding graph"       1.017
"disjoint edge"            1.482
"loop free"                     0.383
"blackhole"                0.316


"Round 138"                      "Time (ms)"
"forwarding graph"       9.541
"disjoint edge"            3.058
"loop free"                     1.436
"blackhole"                0.489


"Round 139"                      "Time (ms)"
"forwarding graph"       8.665
"disjoint edge"            2.456
"loop free"                     0.851
"blackhole"                0.386


"Round 140"                      "Time (ms)"
"forwarding graph"       9.252
"disjoint edge"            2.967
"loop free"                     0.932
"blackhole"                0.363


"Round 141"                      "Time (ms)"
"forwarding graph"       9.283
"disjoint edge"            3.455
"loop free"                     0.911
"blackhole"                0.342


"Round 142"                      "Time (ms)"
"forwarding graph"       9.374
"disjoint edge"            2.069
"loop free"                     0.843
"blackhole"                0.35


"Round 143"                      "Time (ms)"
"forwarding graph"       10.019
"disjoint edge"            3.363
"loop free"                     1.018
"blackhole"                0.384


"Round 144"                      "Time (ms)"
"forwarding graph"       9.265
"disjoint edge"            2.607
"loop free"                     1.339
"blackhole"                0.369


"Round 145"                      "Time (ms)"
"forwarding graph"       9.461
"disjoint edge"            3.436
"loop free"                     0.926
"blackhole"                0.361


"Round 146"                      "Time (ms)"
"forwarding graph"       9.456
"disjoint edge"            2.537
"loop free"                     0.892
"blackhole"                0.299


"Round 147"                      "Time (ms)"
"forwarding graph"       9.281
"disjoint edge"            2.878
"loop free"                     0.967
"blackhole"                0.323


"Round 148"                      "Time (ms)"
"forwarding graph"       9.21
"disjoint edge"            2.777
"loop free"                     0.906
"blackhole"                0.368


"Round 149"                      "Time (ms)"
"forwarding graph"       10.348
"disjoint edge"            2.983
"loop free"                     1.423
"blackhole"                0.549


"Round 150"                      "Time (ms)"
"forwarding graph"       1.549
"disjoint edge"            2.314
"loop free"                     0.871
"blackhole"                0.366


"Round 151"                      "Time (ms)"
"forwarding graph"       9.706
"disjoint edge"            3.059
"loop free"                     1.369
"blackhole"                0.371


"Round 152"                      "Time (ms)"
"forwarding graph"       10.583
"disjoint edge"            2.997
"loop free"                     0.894
"blackhole"                0.32


"Round 153"                      "Time (ms)"
"forwarding graph"       9.531
"disjoint edge"            2.396
"loop free"                     0.947
"blackhole"                0.308


"Round 154"                      "Time (ms)"
"forwarding graph"       9.134
"disjoint edge"            3.398
"loop free"                     1.355
"blackhole"                0.326


"Round 155"                      "Time (ms)"
"forwarding graph"       9.142
"disjoint edge"            3.314
"loop free"                     0.931
"blackhole"                0.381


"Round 156"                      "Time (ms)"
"forwarding graph"       9.74
"disjoint edge"            3.11
"loop free"                     1.532
"blackhole"                0.463


"Round 157"                      "Time (ms)"
"forwarding graph"       10.499
"disjoint edge"            2.73
"loop free"                     0.988
"blackhole"                0.353


"Round 158"                      "Time (ms)"
"forwarding graph"       9.136
"disjoint edge"            2.411
"loop free"                     1.075
"blackhole"                0.516


"Round 159"                      "Time (ms)"
"forwarding graph"       9.239
"disjoint edge"            3.08
"loop free"                     0.987
"blackhole"                0.343


"Round 160"                      "Time (ms)"
"forwarding graph"       2.358
"disjoint edge"            2.273
"loop free"                     0.973
"blackhole"                0.301


"Round 161"                      "Time (ms)"
"forwarding graph"       9.221
"disjoint edge"            2.461
"loop free"                     0.895
"blackhole"                0.319


"Round 162"                      "Time (ms)"
"forwarding graph"       1.681
"disjoint edge"            2.251
"loop free"                     1.453
"blackhole"                0.356


"Round 163"                      "Time (ms)"
"forwarding graph"       9.251
"disjoint edge"            2.959
"loop free"                     0.93
"blackhole"                0.35


"Round 164"                      "Time (ms)"
"forwarding graph"       9.171
"disjoint edge"            2.648
"loop free"                     0.901
"blackhole"                0.368


"Round 165"                      "Time (ms)"
"forwarding graph"       9.21
"disjoint edge"            2.673
"loop free"                     0.959
"blackhole"                0.367


"Round 166"                      "Time (ms)"
"forwarding graph"       8.652
"disjoint edge"            2.086
"loop free"                     0.826
"blackhole"                0.361


"Round 167"                      "Time (ms)"
"forwarding graph"       9.109
"disjoint edge"            2.876
"loop free"                     0.831
"blackhole"                0.357


"Round 168"                      "Time (ms)"
"forwarding graph"       1.542
"disjoint edge"            1.541
"loop free"                     0.815
"blackhole"                0.366


"Round 169"                      "Time (ms)"
"forwarding graph"       9.642
"disjoint edge"            3.099
"loop free"                     1.038
"blackhole"                0.393


"Round 170"                      "Time (ms)"
"forwarding graph"       9.031
"disjoint edge"            2.612
"loop free"                     0.82
"blackhole"                0.375


"Round 171"                      "Time (ms)"
"forwarding graph"       9.543
"disjoint edge"            3.626
"loop free"                     0.976
"blackhole"                0.319


"Round 172"                      "Time (ms)"
"forwarding graph"       10.323
"disjoint edge"            3.676
"loop free"                     1.653
"blackhole"                0.39


"Round 173"                      "Time (ms)"
"forwarding graph"       10.361
"disjoint edge"            3.268
"loop free"                     0.967
"blackhole"                0.36


"Round 174"                      "Time (ms)"
"forwarding graph"       9.166
"disjoint edge"            3.201
"loop free"                     1.528
"blackhole"                0.353


"Round 175"                      "Time (ms)"
"forwarding graph"       9.102
"disjoint edge"            3.313
"loop free"                     1.376
"blackhole"                0.414


"Round 176"                      "Time (ms)"
"forwarding graph"       9.323
"disjoint edge"            3.136
"loop free"                     1.195
"blackhole"                0.389


"Round 177"                      "Time (ms)"
"forwarding graph"       9.396
"disjoint edge"            2.462
"loop free"                     0.865
"blackhole"                0.335


"Round 178"                      "Time (ms)"
"forwarding graph"       9.383
"disjoint edge"            2.889
"loop free"                     0.98
"blackhole"                0.388


"Round 179"                      "Time (ms)"
"forwarding graph"       9.462
"disjoint edge"            2.613
"loop free"                     0.935
"blackhole"                0.565


"Round 180"                      "Time (ms)"
"forwarding graph"       9.325
"disjoint edge"            1.935
"loop free"                     0.903
"blackhole"                0.321


"Round 181"                      "Time (ms)"
"forwarding graph"       9.735
"disjoint edge"            3.013
"loop free"                     1.427
"blackhole"                0.498


"Round 182"                      "Time (ms)"
"forwarding graph"       9.325
"disjoint edge"            3.459
"loop free"                     1.016
"blackhole"                0.376


"Round 183"                      "Time (ms)"
"forwarding graph"       9.084
"disjoint edge"            2.073
"loop free"                     0.81
"blackhole"                0.297


"Round 184"                      "Time (ms)"
"forwarding graph"       9.719
"disjoint edge"            3.445
"loop free"                     1.396
"blackhole"                0.561


"Round 185"                      "Time (ms)"
"forwarding graph"       9.23
"disjoint edge"            2.124
"loop free"                     1.483
"blackhole"                0.551


"Round 186"                      "Time (ms)"
"forwarding graph"       9.75
"disjoint edge"            3.032
"loop free"                     0.84
"blackhole"                0.314


"Round 187"                      "Time (ms)"
"forwarding graph"       8.78
"disjoint edge"            2.612
"loop free"                     1.412
"blackhole"                0.36


"Round 188"                      "Time (ms)"
"forwarding graph"       9.604
"disjoint edge"            2.636
"loop free"                     0.991
"blackhole"                0.376


"Round 189"                      "Time (ms)"
"forwarding graph"       9.311
"disjoint edge"            2.032
"loop free"                     0.943
"blackhole"                0.374


"Round 190"                      "Time (ms)"
"forwarding graph"       10.004
"disjoint edge"            2.81
"loop free"                     0.937
"blackhole"                0.552


"Round 191"                      "Time (ms)"
"forwarding graph"       9.333
"disjoint edge"            2.211
"loop free"                     0.902
"blackhole"                0.551


"Round 192"                      "Time (ms)"
"forwarding graph"       1.718
"disjoint edge"            3.158
"loop free"                     1.024
"blackhole"                0.441


"Round 193"                      "Time (ms)"
"forwarding graph"       9.239
"disjoint edge"            2.856
"loop free"                     0.89
"blackhole"                0.353


"Round 194"                      "Time (ms)"
"forwarding graph"       9.537
"disjoint edge"            2.546
"loop free"                     0.855
"blackhole"                0.334


"Round 195"                      "Time (ms)"
"forwarding graph"       9.225
"disjoint edge"            2.521
"loop free"                     0.927
"blackhole"                0.354


"Round 196"                      "Time (ms)"
"forwarding graph"       1.352
"disjoint edge"            2.231
"loop free"                     0.425
"blackhole"                0.304


"Round 197"                      "Time (ms)"
"forwarding graph"       10.018
"disjoint edge"            2.933
"loop free"                     1.004
"blackhole"                0.543


"Round 198"                      "Time (ms)"
"forwarding graph"       8.493
"disjoint edge"            2.509
"loop free"                     0.761
"blackhole"                0.332


"Round 199"                      "Time (ms)"
"forwarding graph"       9.07
"disjoint edge"            2.405
"loop free"                     0.79
"blackhole"                0.449


