210	0.996	8.841	9.386
211	0.996	8.841	9.387
212	0.996	8.841	9.389
213	0.997	8.842	9.39
214	0.997	8.843	9.391
215	0.997	8.85	9.391
216	0.997	8.851	9.394
217	0.997	8.851	9.396
218	0.997	8.852	9.396
219	0.998	8.853	9.396
220	0.998	8.853	9.398
221	0.999	8.855	9.4
222	0.999	8.855	9.406
223	0.999	8.86	9.406
224	0.999	8.861	9.411
225	0.999	8.862	9.419
226	1.001	8.863	9.424
227	1.001	8.863	9.426
228	1.001	8.866	9.426
229	1.002	8.868	9.427
230	1.002	8.87	9.428
231	1.004	8.871	9.428
232	1.004	8.873	9.431
233	1.004	8.876	9.431
234	1.004	8.877	9.431
235	1.004	8.878	9.432
236	1.004	8.882	9.432
237	1.004	8.888	9.435
238	1.004	8.9	9.436
239	1.005	8.9	9.438
240	1.005	8.901	9.443
241	1.005	8.904	9.444
242	1.005	8.905	9.444
243	1.005	8.906	9.445
244	1.005	8.907	9.446
245	1.006	8.909	9.449
246	1.007	8.909	9.45
247	1.007	8.909	9.45
248	1.007	8.909	9.451
249	1.007	8.913	9.451
250	1.007	8.913	9.451
251	1.007	8.913	9.452
252	1.008	8.914	9.453
253	1.008	8.915	9.453
254	1.009	8.915	9.458
255	1.009	8.917	9.459
256	1.009	8.917	9.459
257	1.009	8.92	9.46
258	1.01	8.92	9.462
259	1.01	8.924	9.465
260	1.01	8.926	9.466
261	1.011	8.93	9.467
262	1.011	8.93	9.47
263	1.011	8.932	9.47
264	1.011	8.935	9.47
265	1.011	8.939	9.471
266	1.011	8.94	9.472
267	1.011	8.943	9.474
268	1.012	8.944	9.474
269	1.012	8.944	9.477
270	1.012	8.944	9.477
271	1.013	8.945	9.48
272	1.013	8.948	9.481
273	1.013	8.95	9.487
274	1.013	8.951	9.487
275	1.014	8.953	9.489
276	1.014	8.954	9.489
277	1.014	8.956	9.493
278	1.014	8.961	9.495
279	1.014	8.961	9.496
280	1.014	8.963	9.497
281	1.015	8.964	9.499
282	1.015	8.964	9.499
283	1.015	8.966	9.499
284	1.016	8.966	9.499
285	1.016	8.969	9.499
286	1.016	8.969	9.499
287	1.016	8.97	9.5
288	1.017	8.974	9.502
289	1.017	8.974	9.502
290	1.017	8.977	9.506
291	1.017	8.977	9.509
292	1.017	8.978	9.513
293	1.017	8.98	9.517
294	1.017	8.982	9.52
295	1.018	8.984	9.522
296	1.018	8.985	9.523
297	1.018	8.985	9.523
298	1.018	8.986	9.524
299	1.018	8.99	9.525
300	1.018	8.99	9.526
301	1.018	8.99	9.527
302	1.019	8.994	9.528
303	1.02	8.994	9.531
304	1.02	8.995	9.531
305	1.021	8.995	9.532
306	1.021	8.995	9.534
307	1.022	8.995	9.539
308	1.022	8.995	9.54
309	1.022	8.996	9.54
310	1.022	8.996	9.545
311	1.022	8.997	9.545
312	1.023	9.0	9.546
313	1.023	9.003	9.547
314	1.023	9.005	9.547
315	1.023	9.006	9.553
316	1.023	9.006	9.554
317	1.023	9.007	9.555
318	1.023	9.007	9.556
319	1.024	9.01	9.557
320	1.024	9.01	9.557
321	1.024	9.011	9.559
322	1.024	9.014	9.559
323	1.025	9.015	9.567
324	1.025	9.017	9.569
325	1.025	9.018	9.57
326	1.025	9.021	9.571
327	1.026	9.023	9.571
328	1.026	9.023	9.573
329	1.026	9.027	9.574
330	1.026	9.027	9.576
331	1.027	9.028	9.578
332	1.027	9.029	9.58
333	1.027	9.03	9.58
334	1.027	9.03	9.582
335	1.028	9.032	9.582
336	1.028	9.032	9.582
337	1.028	9.033	9.583
338	1.028	9.034	9.583
339	1.028	9.036	9.583
340	1.028	9.036	9.584
341	1.029	9.04	9.585
342	1.029	9.04	9.586
343	1.029	9.04	9.587
344	1.029	9.042	9.591
345	1.029	9.044	9.595
346	1.029	9.044	9.596
347	1.029	9.047	9.597
348	1.029	9.047	9.599
349	1.03	9.048	9.6
350	1.03	9.048	9.602
351	1.03	9.048	9.605
352	1.03	9.051	9.605
353	1.031	9.052	9.607
354	1.031	9.052	9.608
355	1.032	9.053	9.609
356	1.032	9.054	9.61
357	1.033	9.056	9.613
358	1.033	9.058	9.614
359	1.033	9.058	9.614
360	1.033	9.06	9.615
361	1.033	9.06	9.615
362	1.034	9.061	9.616
363	1.034	9.061	9.62
364	1.034	9.061	9.62
365	1.035	9.062	9.622
366	1.035	9.063	9.624
367	1.035	9.063	9.624
368	1.035	9.063	9.628
369	1.036	9.063	9.63
370	1.037	9.064	9.632
371	1.037	9.064	9.633
372	1.037	9.065	9.637
373	1.037	9.066	9.637
374	1.037	9.067	9.639
375	1.037	9.067	9.64
376	1.038	9.068	9.64
377	1.038	9.068	9.64
378	1.038	9.07	9.644
379	1.038	9.071	9.644
380	1.038	9.072	9.645
381	1.039	9.074	9.646
382	1.039	9.074	9.651
383	1.041	9.075	9.652
384	1.041	9.075	9.653
385	1.041	9.075	9.653
386	1.041	9.077	9.653
387	1.042	9.077	9.655
388	1.043	9.079	9.655
389	1.043	9.081	9.657
390	1.043	9.081	9.657
391	1.043	9.081	9.657
392	1.043	9.085	9.658
393	1.044	9.086	9.664
394	1.044	9.087	9.665
395	1.044	9.087	9.666
396	1.045	9.089	9.667
397	1.045	9.09	9.667
398	1.045	9.092	9.669
399	1.046	9.094	9.671
400	1.046	9.095	9.671
401	1.047	9.095	9.672
402	1.047	9.096	9.674
403	1.048	9.097	9.674
404	1.048	9.097	9.675
405	1.048	9.097	9.675
406	1.048	9.097	9.678
407	1.048	9.098	9.679
408	1.048	9.1	9.681
409	1.048	9.1	9.683
410	1.049	9.1	9.69
411	1.049	9.101	9.69
412	1.049	9.101	9.691
413	1.049	9.103	9.691
414	1.05	9.104	9.691
415	1.05	9.105	9.693
416	1.05	9.105	9.695
417	1.05	9.106	9.696
418	1.05	9.107	9.699
419	1.051	9.108	9.699
420	1.051	9.109	9.7
421	1.051	9.109	9.702
422	1.051	9.109	9.702
423	1.053	9.11	9.703
424	1.053	9.111	9.706
425	1.054	9.114	9.707
426	1.054	9.115	9.708
427	1.054	9.116	9.71
428	1.054	9.117	9.71
429	1.054	9.118	9.712
430	1.055	9.119	9.714
431	1.055	9.119	9.714
432	1.056	9.119	9.717
433	1.056	9.12	9.717
434	1.056	9.121	9.72
435	1.056	9.121	9.722
436	1.056	9.122	9.723
437	1.056	9.122	9.726
438	1.057	9.125	9.726
439	1.058	9.125	9.727
440	1.058	9.125	9.728
441	1.058	9.125	9.728
442	1.058	9.126	9.731
443	1.059	9.129	9.735
444	1.059	9.129	9.736
445	1.06	9.131	9.738
446	1.06	9.134	9.739
447	1.06	9.135	9.74
448	1.06	9.135	9.743
449	1.061	9.135	9.744
450	1.061	9.136	9.749
451	1.061	9.136	9.751
452	1.061	9.137	9.753
453	1.062	9.137	9.757
454	1.062	9.137	9.757
455	1.062	9.138	9.758
456	1.063	9.138	9.758
457	1.064	9.139	9.759
458	1.064	9.139	9.764
459	1.064	9.142	9.766
460	1.064	9.142	9.766
461	1.065	9.143	9.767
462	1.065	9.143	9.771
463	1.065	9.146	9.771
464	1.065	9.147	9.771
465	1.065	9.148	9.773
466	1.066	9.148	9.773
467	1.066	9.149	9.775
468	1.067	9.149	9.777
469	1.067	9.152	9.779
470	1.067	9.152	9.78
471	1.069	9.152	9.78
472	1.069	9.152	9.78
473	1.069	9.153	9.78
474	1.07	9.154	9.782
475	1.071	9.154	9.782
476	1.071	9.155	9.788
477	1.071	9.157	9.79
478	1.072	9.158	9.792
479	1.072	9.158	9.795
480	1.072	9.158	9.796
481	1.073	9.16	9.798
482	1.073	9.16	9.799
483	1.074	9.161	9.799
484	1.074	9.161	9.8
485	1.075	9.161	9.805
486	1.075	9.163	9.805
487	1.075	9.163	9.808
488	1.075	9.164	9.811
489	1.076	9.164	9.813
490	1.076	9.165	9.816
491	1.076	9.167	9.817
492	1.077	9.168	9.818
493	1.077	9.168	9.82
494	1.077	9.17	9.82
495	1.077	9.171	9.821
496	1.077	9.172	9.821
497	1.077	9.172	9.821
498	1.078	9.173	9.827
499	1.078	9.173	9.828
500	1.078	9.173	9.83
501	1.078	9.174	9.83
502	1.078	9.174	9.834
503	1.078	9.176	9.84
504	1.078	9.177	9.847
505	1.079	9.178	9.85
506	1.079	9.178	9.852
507	1.079	9.179	9.853
508	1.079	9.18	9.853
509	1.08	9.181	9.853
510	1.08	9.182	9.857
511	1.08	9.182	9.857
512	1.081	9.184	9.858
513	1.081	9.184	9.858
514	1.081	9.185	9.865
515	1.081	9.185	9.866
516	1.081	9.186	9.866
517	1.082	9.187	9.867
518	1.082	9.187	9.87
519	1.082	9.189	9.873
520	1.083	9.19	9.875
521	1.083	9.19	9.875
522	1.083	9.193	9.877
523	1.083	9.195	9.879
524	1.084	9.195	9.88
525	1.084	9.195	9.881
526	1.084	9.199	9.882
527	1.084	9.2	9.882
528	1.084	9.203	9.883
529	1.084	9.205	9.887
530	1.085	9.207	9.889
531	1.085	9.208	9.89
532	1.086	9.21	9.89
533	1.086	9.211	9.89
534	1.086	9.212	9.893
535	1.086	9.215	9.894
536	1.087	9.217	9.901
537	1.088	9.219	9.903
538	1.088	9.22	9.904
539	1.088	9.22	9.904
540	1.089	9.221	9.905
541	1.089	9.221	9.906
542	1.089	9.222	9.906
543	1.09	9.225	9.908
544	1.09	9.225	9.909
545	1.09	9.225	9.91
546	1.091	9.226	9.913
547	1.093	9.227	9.916
548	1.093	9.228	9.918
549	1.093	9.229	9.918
550	1.093	9.23	9.919
551	1.093	9.231	9.92
552	1.093	9.232	9.921
553	1.093	9.234	9.925
554	1.093	9.236	9.927
555	1.094	9.236	9.927
556	1.094	9.237	9.927
557	1.095	9.238	9.934
558	1.095	9.238	9.936
559	1.095	9.24	9.94
560	1.096	9.244	9.945
561	1.097	9.244	9.948
562	1.097	9.245	9.949
563	1.097	9.245	9.95
564	1.098	9.246	9.95
565	1.099	9.247	9.953
566	1.1	9.248	9.955
567	1.1	9.249	9.96
568	1.1	9.249	9.962
569	1.1	9.253	9.966
570	1.101	9.253	9.971
571	1.101	9.256	9.972
572	1.101	9.258	9.974
573	1.101	9.259	9.976
574	1.102	9.26	9.976
575	1.102	9.26	9.978
576	1.102	9.26	9.978
577	1.102	9.26	9.981
578	1.103	9.261	9.983
579	1.103	9.263	9.983
580	1.104	9.265	9.984
581	1.105	9.265	9.987
582	1.105	9.266	9.988
583	1.105	9.266	9.99
584	1.105	9.266	9.993
585	1.105	9.267	9.999
586	1.106	9.27	10.0
587	1.107	9.27	10.002
588	1.108	9.271	10.003
589	1.108	9.272	10.004
590	1.109	9.273	10.004
591	1.109	9.275	10.006
592	1.11	9.276	10.013
593	1.11	9.276	10.013
594	1.111	9.277	10.014
595	1.112	9.278	10.015
596	1.112	9.282	10.015
597	1.112	9.283	10.015
598	1.113	9.285	10.016
599	1.115	9.285	10.017
600	1.115	9.286	10.019
601	1.115	9.286	10.021
602	1.116	9.287	10.026
603	1.116	9.288	10.027
604	1.116	9.291	10.027
605	1.117	9.296	10.029
606	1.117	9.299	10.032
607	1.117	9.301	10.033
608	1.117	9.303	10.033
609	1.117	9.305	10.035
610	1.118	9.306	10.037
611	1.119	9.31	10.037
612	1.119	9.315	10.038
613	1.119	9.315	10.042
614	1.119	9.316	10.043
615	1.12	9.317	10.044
616	1.121	9.318	10.044
617	1.123	9.318	10.047
618	1.125	9.319	10.051
619	1.125	9.319	10.062
620	1.126	9.319	10.063
621	1.127	9.322	10.063
622	1.127	9.323	10.064
623	1.127	9.324	10.065
624	1.127	9.324	10.066
625	1.128	9.324	10.066
626	1.128	9.325	10.069
627	1.128	9.325	10.071
628	1.129	9.326	10.071
629	1.129	9.329	10.077
630	1.129	9.329	10.08
631	1.13	9.329	10.088
632	1.13	9.33	10.089
633	1.131	9.333	10.091
634	1.131	9.335	10.091
635	1.132	9.336	10.091
636	1.133	9.342	10.092
637	1.133	9.342	10.093
638	1.133	9.348	10.094
639	1.133	9.349	10.094
640	1.133	9.35	10.095
641	1.134	9.35	10.098
642	1.134	9.352	10.101
643	1.135	9.353	10.102
644	1.135	9.355	10.106
645	1.135	9.356	10.11
646	1.136	9.358	10.11
647	1.137	9.359	10.113
648	1.14	9.36	10.114
649	1.142	9.361	10.115
650	1.143	9.361	10.117
651	1.143	9.365	10.117
652	1.143	9.368	10.119
653	1.144	9.369	10.119
654	1.145	9.369	10.12
655	1.145	9.37	10.121
656	1.146	9.372	10.123
657	1.146	9.376	10.131
658	1.146	9.378	10.131
659	1.146	9.379	10.131
660	1.146	9.38	10.134
661	1.148	9.384	10.139
662	1.149	9.386	10.145
663	1.149	9.387	10.145
664	1.149	9.39	10.145
665	1.149	9.393	10.148
666	1.151	9.393	10.151
667	1.152	9.394	10.151
668	1.152	9.395	10.153
669	1.153	9.395	10.154
670	1.154	9.396	10.158
671	1.155	9.397	10.158
672	1.155	9.397	10.161
673	1.156	9.398	10.161
674	1.156	9.399	10.17
675	1.157	9.399	10.17
676	1.158	9.401	10.172
677	1.159	9.401	10.174
678	1.159	9.402	10.175
679	1.164	9.403	10.175
680	1.164	9.405	10.176
681	1.165	9.405	10.177
682	1.166	9.407	10.178
683	1.166	9.409	10.178
684	1.167	9.411	10.18
685	1.167	9.411	10.18
686	1.168	9.416	10.182
687	1.169	9.42	10.185
688	1.169	9.422	10.19
689	1.17	9.424	10.191
690	1.171	9.425	10.192
691	1.171	9.429	10.192
692	1.172	9.429	10.194
693	1.174	9.43	10.194
694	1.175	9.43	10.197
695	1.175	9.431	10.198
696	1.176	9.431	10.2
697	1.177	9.431	10.204
698	1.178	9.432	10.206
699	1.179	9.433	10.206
700	1.18	9.433	10.206
701	1.18	9.435	10.208
702	1.181	9.441	10.208
703	1.182	9.444	10.21
704	1.182	9.444	10.212
705	1.183	9.446	10.214
706	1.186	9.449	10.216
707	1.186	9.451	10.217
708	1.188	9.452	10.223
709	1.191	9.453	10.224
710	1.192	9.457	10.226
711	1.193	9.458	10.227
712	1.193	9.458	10.229
713	1.194	9.459	10.231
714	1.195	9.46	10.231
715	1.196	9.461	10.235
716	1.196	9.462	10.235
717	1.199	9.462	10.237
718	1.2	9.463	10.243
719	1.2	9.464	10.244
720	1.2	9.464	10.245
721	1.2	9.465	10.247
722	1.201	9.472	10.249
723	1.201	9.474	10.249
724	1.202	9.479	10.252
725	1.202	9.479	10.252
726	1.205	9.481	10.254
727	1.205	9.483	10.256
728	1.208	9.483	10.259
729	1.21	9.489	10.264
730	1.21	9.49	10.264
731	1.212	9.494	10.266
732	1.215	9.498	10.271
733	1.215	9.498	10.271
734	1.216	9.502	10.273
735	1.216	9.505	10.276
736	1.216	9.506	10.278
737	1.217	9.506	10.282
738	1.22	9.506	10.282
739	1.221	9.507	10.283
740	1.221	9.507	10.284
741	1.223	9.508	10.284
742	1.224	9.509	10.287
743	1.225	9.51	10.288
744	1.228	9.511	10.289
745	1.228	9.512	10.293
746	1.235	9.513	10.294
747	1.235	9.513	10.295
748	1.235	9.52	10.296
749	1.236	9.521	10.299
750	1.238	9.522	10.299
751	1.239	9.523	10.301
752	1.239	9.524	10.303
753	1.24	9.525	10.308
754	1.243	9.534	10.309
755	1.243	9.535	10.313
756	1.244	9.535	10.315
757	1.246	9.538	10.316
758	1.247	9.539	10.321
759	1.248	9.539	10.326
760	1.249	9.54	10.331
761	1.252	9.54	10.331
762	1.253	9.541	10.336
763	1.255	9.543	10.336
764	1.256	9.544	10.337
765	1.26	9.545	10.343
766	1.261	9.547	10.346
767	1.262	9.548	10.346
768	1.263	9.559	10.353
769	1.263	9.559	10.354
770	1.264	9.56	10.357
771	1.265	9.56	10.358
772	1.266	9.56	10.36
773	1.267	9.562	10.36
774	1.27	9.562	10.361
775	1.271	9.563	10.363
776	1.273	9.564	10.365
777	1.273	9.566	10.365
778	1.274	9.568	10.366
779	1.274	9.571	10.366
780	1.275	9.571	10.368
781	1.275	9.573	10.369
782	1.276	9.573	10.369
783	1.277	9.574	10.371
784	1.279	9.578	10.379
785	1.279	9.581	10.379
786	1.282	9.586	10.383
787	1.285	9.586	10.383
788	1.285	9.592	10.385
789	1.286	9.594	10.388
790	1.287	9.594	10.39
791	1.291	9.595	10.392
792	1.292	9.595	10.393
793	1.292	9.597	10.396
794	1.294	9.599	10.396
795	1.296	9.6	10.399
796	1.297	9.602	10.4
797	1.299	9.603	10.401
798	1.308	9.604	10.403
799	1.309	9.606	10.404
800	1.312	9.608	10.407
801	1.314	9.61	10.407
802	1.315	9.61	10.409
803	1.319	9.611	10.409
804	1.319	9.627	10.409
805	1.321	9.628	10.412
806	1.324	9.63	10.417
807	1.325	9.633	10.418
808	1.329	9.633	10.418
809	1.33	9.635	10.423
810	1.33	9.638	10.423
811	1.331	9.638	10.429
812	1.331	9.64	10.429
813	1.332	9.644	10.429
814	1.332	9.647	10.436
815	1.333	9.65	10.439
816	1.339	9.65	10.442
817	1.343	9.651	10.445
818	1.345	9.651	10.447
819	1.346	9.651	10.452
820	1.351	9.658	10.457
821	1.353	9.661	10.457
822	1.353	9.663	10.461
823	1.355	9.665	10.466
824	1.355	9.668	10.466
825	1.361	9.669	10.468
826	1.363	9.672	10.472
827	1.366	9.672	10.477
828	1.367	9.673	10.48
829	1.368	9.674	10.484
830	1.372	9.678	10.486
831	1.375	9.682	10.489
832	1.376	9.683	10.489
833	1.377	9.69	10.492
834	1.377	9.697	10.495
835	1.377	9.703	10.496
836	1.38	9.709	10.498
837	1.381	9.709	10.5
838	1.387	9.715	10.502
839	1.389	9.717	10.502
840	1.39	9.721	10.508
841	1.392	9.726	10.511
842	1.393	9.733	10.515
843	1.397	9.734	10.519
844	1.399	9.735	10.521
845	1.402	9.743	10.521
846	1.408	9.744	10.524
847	1.41	9.75	10.532
848	1.411	9.751	10.533
849	1.411	9.757	10.54
850	1.414	9.761	10.544
851	1.414	9.762	10.546
852	1.419	9.764	10.555
853	1.419	9.769	10.557
854	1.42	9.771	10.558
855	1.421	9.781	10.563
856	1.421	9.781	10.567
857	1.421	9.79	10.567
858	1.421	9.792	10.568
859	1.428	9.794	10.577
860	1.43	9.797	10.581
861	1.431	9.798	10.583
862	1.431	9.798	10.586
863	1.434	9.805	10.588
864	1.441	9.809	10.592
865	1.444	9.815	10.596
866	1.445	9.818	10.596
867	1.451	9.82	10.603
868	1.451	9.82	10.608
869	1.456	9.824	10.613
870	1.456	9.834	10.615
871	1.459	9.835	10.621
872	1.466	9.843	10.623
873	1.468	9.843	10.624
874	1.47	9.855	10.628
875	1.47	9.855	10.63
876	1.471	9.861	10.631
877	1.476	9.862	10.632
878	1.485	9.865	10.633
879	1.487	9.865	10.635
880	1.489	9.87	10.639
881	1.494	9.876	10.641
882	1.495	9.88	10.641
883	1.498	9.883	10.642
884	1.502	9.884	10.645
885	1.503	9.888	10.648
886	1.503	9.89	10.651
887	1.508	9.903	10.659
888	1.509	9.91	10.674
889	1.513	9.913	10.675
890	1.521	9.915	10.679
891	1.521	9.915	10.68
892	1.525	9.916	10.683
893	1.525	9.916	10.689
894	1.526	9.924	10.69
895	1.528	9.93	10.703
896	1.531	9.931	10.708
897	1.533	9.942	10.718
898	1.536	9.943	10.731
899	1.543	9.945	10.734
900	1.545	9.949	10.736
901	1.547	9.952	10.736
902	1.553	9.964	10.737
903	1.555	9.964	10.746
904	1.558	9.967	10.749
905	1.57	9.984	10.756
906	1.572	10.0	10.757
907	1.576	10.002	10.757
908	1.576	10.006	10.764
909	1.578	10.02	10.77
910	1.578	10.024	10.77
911	1.58	10.031	10.773
912	1.58	10.037	10.774
913	1.581	10.056	10.775
914	1.583	10.072	10.778
915	1.585	10.073	10.781
916	1.59	10.078	10.789
917	1.594	10.08	10.798
918	1.61	10.087	10.81
919	1.614	10.103	10.812
920	1.618	10.106	10.815
921	1.621	10.117	10.824
922	1.622	10.133	10.825
923	1.624	10.143	10.827
924	1.63	10.152	10.832
925	1.632	10.162	10.835
926	1.64	10.18	10.856
927	1.647	10.18	10.858
928	1.658	10.18	10.86
929	1.679	10.185	10.877
930	1.679	10.209	10.881
931	1.686	10.216	10.904
932	1.688	10.22	10.904
933	1.688	10.228	10.905
934	1.696	10.23	10.913
935	1.701	10.236	10.923
936	1.706	10.241	10.946
937	1.707	10.242	10.947
938	1.719	10.251	10.949
939	1.721	10.253	10.958
940	1.724	10.255	10.959
941	1.738	10.272	10.962
942	1.74	10.276	10.969
943	1.741	10.285	10.977
944	1.743	10.293	10.989
945	1.746	10.295	11.007
946	1.748	10.297	11.022
947	1.755	10.302	11.024
948	1.765	10.32	11.044
949	1.769	10.335	11.053
950	1.772	10.34	11.058
951	1.774	10.365	11.076
952	1.793	10.368	11.082
953	1.797	10.371	11.089
954	1.806	10.375	11.147
955	1.822	10.404	11.157
956	1.825	10.411	11.159
957	1.849	10.412	11.214
958	1.859	10.414	11.252
959	1.888	10.426	11.262
960	1.893	10.432	11.276
961	1.898	10.439	11.29
962	1.905	10.441	11.296
963	1.91	10.452	11.298
964	1.911	10.463	11.306
965	1.916	10.469	11.311
966	1.933	10.48	11.318
967	1.986	10.547	11.365
968	2.111	10.552	11.372
969	2.127	10.553	11.439
970	2.186	10.626	11.447
971	2.195	10.654	11.45
972	2.225	10.679	11.45
973	2.23	10.682	11.467
974	2.263	10.7	11.491
975	2.314	10.726	11.502
976	2.321	10.746	11.504
977	2.323	10.757	11.643
978	2.356	10.768	11.651
979	2.37	10.813	11.693
980	2.572	10.817	11.707
981	2.58	10.837	11.738
982	2.601	10.862	11.74
983	2.643	10.953	11.747
984	2.665	10.97	11.831
985	2.746	11.054	11.85
986	2.775	11.06	11.922
987	2.788	11.077	11.951
988	2.913	11.25	11.978
989	3.001	11.261	12.029
990	3.019	11.346	12.037
991	3.189	11.421	12.15
992	3.273	11.799	12.177
993	3.306	11.831	12.442
994	3.598	12.066	12.483
995	3.631	13.516	12.749
996	3.87	13.644	13.316
997	4.147	13.733	13.637
998	4.45	13.828	13.776
999	4.596	13.864	14.168
